"","shift_day","study_member_id","date","time","time_point","single_stress","tlx_1","tlx_2","tlx_3","tlx_4","tlx_5","tlx_6","tlx_7","tlx_8","tlx_9","tlx_10","tlx_11","tlx_12","tps_1","tps_2","tps_3","tps_4","tps_5","tps_6","tps_7","tps_8","tps_9","tps_10","stressors_1","stressors_2","stressors_3","stressors_4","stressors_5","stressors_6","stressors_7","stressors_8","stressors_9","stressors_10","stressors_11","stressors_12","stressors_13","code_eval_1","code_eval_2","mayo_1","mayo_2","mayo_3","mayo_4","mayo_5","mayo_6","mayo_7","mayo_8","mayo_9","mayo_10","mayo_11","mayo_12","mayo_13","mayo_14","mayo_15","mayo_16","trust_1","trust_2","trust_3","trust_4","trust_5","trust_6","trust_7","trust_8","trust_9","trust_10","trust_11","trust_12","trust_13","trust_14","trust_15","trust_16","trust_17","trust_18","trust_19","trust_20","trust_21","belief_1","belief_2","belief_3","belief_4","belief_5","belief_6","belief_7","belief_8","belief_9","belief_10","belief_11","belief_12","belief_13","belief_14","belief_15","belief_16","belief_17","belief_18","mbi_1","mbi_2","shift_type","role","team","team_census","team_ppv","team_vaso","team_ecmo","team_renal","team_cardiac","red_pm_census","red_pm_ppv","red_pm_vaso","red_pm_ecmo","red_pm_renal","red_pm_cardiac","picu_census","admit_picu","transfer_picu","discharge_picu","beside_nurse_picu","tlx_individual","tlx_team","stressors_total","trust_prop_t","trust_perc_t","trust_coop_beh","trust_mon_beh","tps_transition","tps_action","tps_interpersonal","belief_process","belief_potency","mbi","mayo_total","HR_prop_missing","HR_Se","HR_AR","HR_Empath","HR_Driver","EDA_prop_missing","EDA_Se","EDA_AR","EDA_Empath","EDA_Driver"
"28","1",2269,"10/30/20",18:56:00,3,5,10,5,17,20,11,4,5,20,10,20,20,10,5,5,5,2,1,3,5,3,5,5,0,0,0,0,0,0,0,0,0,0,0,0,1,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.1666666666667,14.1666666666667,1,NA,NA,NA,NA,5,2.75,4.33333333333333,NA,NA,NA,NA,0,1.88816848288584e-05,0.585860674773069,0.589666911135606,0.59827270708096,0,8.21795776493759e-06,0.81112202907303,0.814295610584186,0.817113913999404
"29","1",2487,"10/30/20",18:51:00,4,3,14,6,5,13,9,6,8,11,9,20,12,11,4,4,4,2,2,4,4,4,4,5,0,0,0,0,1,0,0,0,0,0,0,0,1,"1","4",1,1,1,1,1,2,1,2,1,1,2,1,1,1,1,1,7,7,6,6,6,5,6,5,5,2,2,6,6,6,6,1,5,3,4,5,4,11,9,10,9,11,8,9,9,10,11,4,5,4,4,4,4,4,4,6,4,"1","3","1",10,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.83333333333333,11.8333333333333,2,6.16666666666667,5.66666666666667,5.16666666666667,4.33333333333333,4,3,4.33333333333333,9.7,4.125,5,19,0.0753419901395737,2.35696316089309e-06,0.340675778055807,0.352717233706776,0.362379760810459,0.0754114297618221,7.90549104934243e-05,0.763929862249307,0.769311184220146,0.768764710321597
"30","1",1573,"10/30/20",18:56:00,4,5,12,5,8,18,12,6,12,20,13,16,10,6,3,2,2,2,2,4,4,2,5,3,0,1,0,0,0,0,0,0,0,0,0,0,0,"1","4",2,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1,6,5,5,7,7,3,5,4,6,2,2,4,6,4,5,1,1,5,5,5,4,3,8,5,6,7,3,11,11,6,6,4,4,4,4,3,4,4,4,2,1,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,3,4,1,21,10.1666666666667,12.8333333333333,1,5.5,5.16666666666667,5.66666666666667,4.66666666666667,2.33333333333333,3,3.33333333333333,6.6,3.875,1.5,20,0.0753419901395737,2.35696316089309e-06,0.36139464971633,0.36143313798353,0.361829075911954,0.0754114297618221,7.90549104934243e-05,0.479838041543964,0.491884166503576,0.487296161635227
"31","1",2802,"10/30/20",19:10:00,4,7,13,8,11,10,10,2,10,10,7,11,2,1,4,4,4,4,4,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,6,6,7,6,7,7,7,7,1,2,7,7,7,7,1,1,7,3,4,4,9,10,11,11,9,11,11,11,11,11,5,5,4,4,5,5,5,4,6,6,"1","3","3",9,2,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,6.83333333333333,0,6.5,6.83333333333333,7,3.66666666666667,4,4,4,10.5,4.625,6,NA,0.0753419901395737,2.35696316089309e-06,0.564223152274835,0.565266411459457,0.576949331486905,0.0754114297618221,7.90549104934243e-05,0.344803646328175,0.356966700361261,0.350971337840082
"32","1",2269,"10/30/20",19:24:00,4,7,15,16,20,10,10,0,10,10,20,20,10,20,3,3,3,3,3,3,4,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,"1","1",2,2,2,2,2,2,2,2,1,1,2,1,2,1,1,2,7,7,7,7,7,5,7,4,7,4,7,7,7,5,2,7,5,7,5,4,7,7,11,8,10,11,4,10,10,4,11,4,3,2,5,5,2,5,5,3,5,"1","3","2",10,4,2,0,0,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.8333333333333,15,1,6.66666666666667,5,4.16666666666667,5.33333333333333,3,3.25,2.66666666666667,8.6,3.875,4,27,0.0753419901395737,2.35696316089309e-06,0.430094942168039,0.451962554559826,0.430221169500272,0.0754114297618221,7.90549104934243e-05,0.939888740008859,0.947174947295898,0.958304788583975
"33","2",2396,"11/6/20",07:02:00,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","2",2805,"11/6/20",07:06:00,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35","2",2004,"11/6/20",07:21:00,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36","2",1954,"11/6/20",07:57:00,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37","2",2004,"11/6/20",11:07:00,2,2,8,0,3,11,4,0,14,15,2,9,8,3,3,4,4,2,3,3,4,1,3,3,0,0,0,0,0,0,0,1,0,0,0,0,1,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.33333333333333,8.5,2,NA,NA,NA,NA,3.66666666666667,3,2.33333333333333,NA,NA,NA,NA,0.146237609939969,0.00175549466874029,0.268581894061202,0.279552085780435,0.272494574562681,0.146135602678571,0.000100568154753568,0.744989531914007,0.747139687356399,0.767271977276963
"38","2",1954,"11/6/20",11:14:00,2,2,3,3,3,15,4,4,4,5,4,3,4,4,3,3,3,3,3,4,4,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.33333333333333,4,0,NA,NA,NA,NA,3,3.5,3.66666666666667,NA,NA,NA,NA,0.146237609939969,0.00175549466874029,0.241972610633926,0.250925862579727,0.267132270861904,0.146135602678571,0.000100568154753568,0.822295207271875,0.83121018807942,0.829917282603007
"39","2",2396,"11/6/20",11:37:00,2,6,12,12,12,16,10,4,11,10,10,14,5,10,4,4,4,3,3,4,4,4,4,3,0,0,0,0,0,0,0,1,0,0,0,0,0,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,10,1,NA,NA,NA,NA,4,3.5,3.66666666666667,NA,NA,NA,NA,0.146237609939969,0.00175549466874029,0.466343272243715,0.492225683652367,0.483160828713546,0.146135602678571,0.000100568154753568,0.510167311614849,0.53050992836618,0.511476232216378
"40","2",2805,"11/6/20",12:13:00,2,6,15,1,5,14,14,3,10,15,3,20,2,1,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,1,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.66666666666667,8.5,1,NA,NA,NA,NA,5,5,5,NA,NA,NA,NA,0.146237609939969,0.00175549466874029,0.449305557022912,0.453152248052428,0.453068205926826,0.146135602678571,0.000100568154753568,0.506588412208807,0.507534369425146,0.507728681130798
"41","2",2004,"11/6/20",15:05:00,3,2,4,1,3,11,3,1,9,2,5,9,9,1,3,3,2,2,3,4,4,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.83333333333333,5.83333333333333,1,NA,NA,NA,NA,2.66666666666667,3.25,2.66666666666667,NA,NA,NA,NA,0,0.000201060534739372,0.302655401770183,0.314958036537008,0.314338854772497,0,9.72900043079232e-06,0.334799546308722,0.33756679742366,0.335895245961234
"42","2",1954,"11/6/20",15:28:00,3,4,3,3,3,17,4,2,5,6,3,13,2,4,3,3,3,2,3,4,3,3,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.33333333333333,5.5,1,NA,NA,NA,NA,3,3,3.66666666666667,NA,NA,NA,NA,0,0.000201060534739372,0.389305503062677,0.400380628853217,0.399483807232436,0,9.72900043079232e-06,0.764229001791556,0.76947860508591,0.772062268734384
"43","2",2396,"11/6/20",15:31:00,3,3,6,6,7,20,17,4,3,12,5,6,3,2,4,4,4,3,3,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,5.16666666666667,0,NA,NA,NA,NA,4,3.5,4,NA,NA,NA,NA,0,0.000201060534739372,0.387019843460013,0.40295317528659,0.400687053110208,0,9.72900043079232e-06,0.809734580958196,0.813138508731295,0.821063238107096
"44","2",2805,"11/6/20",16:17:00,3,6,13,2,7,15,15,9,15,15,5,16,3,4,1,4,4,4,4,5,4,5,5,4,0,0,0,0,1,0,0,0,0,0,0,0,1,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1666666666667,9.66666666666667,2,NA,NA,NA,NA,3,4.25,4.66666666666667,NA,NA,NA,NA,0,0.000201060534739372,0.403610565650058,0.41263376539779,0.416415890959465,0,9.72900043079232e-06,0.397174229922173,0.407933931022566,0.399097089460718
"45","2",2805,"11/6/20",18:35:00,4,6,13,3,8,17,16,6,11,12,11,17,18,2,5,5,5,5,5,5,5,5,5,5,1,0,0,0,1,0,0,0,0,0,0,0,1,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,7,7,7,7,7,7,7,1,1,7,7,7,7,1,1,7,6,7,1,7,6,3,10,11,7,11,11,11,11,4,5,4,4,4,4,5,4,2,2,"1","3","2",8,4,3,0,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5,11.8333333333333,3,7,7,7,4.66666666666667,5,5,5,8.8,4.25,2,NA,0.0826331504756614,0.000258920381477373,0.417462209070373,0.427254415070482,0.439008916977249,0.0827025900979099,1.1947670067451e-06,0.178902240425183,0.19677312373613,0.183325231496775
"46","2",2004,"11/6/20",18:47:00,4,2,6,2,7,10,3,1,5,14,4,6,4,3,3,3,3,3,3,3,4,1,2,3,0,1,0,0,0,0,0,0,0,0,0,0,1,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,6,6,7,7,7,7,6,5,1,1,6,1,6,7,1,1,7,6,7,6,6,10,10,11,11,10,11,11,11,9,5,5,5,5,5,5,5,5,4,3,"1","3","3",8,4,2,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.83333333333333,6,2,6.66666666666667,6.33333333333333,5.83333333333333,6.33333333333333,3,3.25,2,10,5,3.5,NA,0.0826331504756614,0.000258920381477373,0.395194023101246,0.420971088780824,0.400800616582769,0.0827025900979099,1.1947670067451e-06,0.483626219309154,0.485389717221312,0.490018132375078
"47","2",1954,"11/6/20",19:18:00,4,4,6,2,3,12,7,4,9,5,3,10,3,3,3,3,3,3,3,4,4,3,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,5,5,6,3,6,4,4,4,3,4,3,4,5,2,2,4,5,3,4,8,6,8,7,9,6,8,6,6,5,4,5,4,4,4,4,4,4,5,5,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,2,5,0,23,5.66666666666667,5.5,1,5.16666666666667,4.5,4.66666666666667,4,3,3.5,3.66666666666667,6.9,4.125,5,NA,0.0826331504756614,0.000258920381477373,0.349824802199196,0.363249200410704,0.362791500055081,0.0827025900979099,1.1947670067451e-06,0.775466495127246,0.7764839978527,0.797321491770516
"48","2",2396,"11/6/20",19:19:00,4,3,11,11,8,17,8,3,10,10,10,4,4,5,2,4,4,4,3,4,4,2,4,3,0,0,0,0,0,0,0,0,0,0,0,0,1,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,6,6,6,6,6,5,5,2,1,6,6,5,6,4,4,5,4,4,5,6,8,8,6,9,9,8,8,8,9,4,4,4,4,4,3,4,4,2,1,"1","3","1",13,3,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.66666666666667,7.16666666666667,1,6.33333333333333,5.83333333333333,5,4.33333333333333,3.33333333333333,3.75,3,7.9,3.875,1.5,NA,0.0826331504756614,0.000258920381477373,0.282651721531896,0.293062959449006,0.301936630095916,0.0827025900979099,1.1947670067451e-06,0.733834332544535,0.747804679208358,0.73578666237613
"49","3",2487,"11/19/20",07:01:00,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","3",1266,"11/19/20",07:01:00,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","3",2118,"11/19/20",07:32:00,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","3",2802,"11/19/20",08:12:00,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","3",1266,"11/19/20",11:08:00,2,6,10,10,10,16,11,6,9,12,10,13,13,13,3,3,4,4,4,4,4,4,4,4,1,1,0,1,1,0,0,0,0,0,0,0,1,"1","3",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5,11.6666666666667,5,NA,NA,NA,NA,3.33333333333333,4,4,NA,NA,NA,32,0.133810152072773,0.00473110616817557,0.404271022606629,0.429227066444882,0.456430426558191,0.133115755850288,0.000558252894016958,0.646986850923871,0.6535620367112,0.663172461291494
"54","3",2487,"11/19/20",11:17:00,2,6,15,15,12,15,9,9,10,12,14,15,10,7,3,4,4,2,2,4,4,3,4,4,0,1,1,0,0,1,0,0,1,1,0,0,0,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.5,11.3333333333333,5,NA,NA,NA,NA,3.66666666666667,3,3.66666666666667,NA,NA,NA,NA,0.133810152072773,0.00473110616817557,0.312163565688545,0.329358204556414,0.320335633657526,0.133115755850288,0.000558252894016958,0.778960599296728,0.786838171393885,0.798946319707162
"55","3",2118,"11/19/20",12:06:00,2,7,15,4,15,15,10,7,15,15,7,20,4,10,5,5,5,5,5,5,5,5,5,5,1,0,1,0,0,0,0,0,0,0,0,0,0,"1","1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,11.8333333333333,2,NA,NA,NA,NA,5,5,5,NA,NA,NA,32,0.133810152072773,0.00473110616817557,0.319120112954357,0.368731689675865,0.331565367060972,0.133115755850288,0.000558252894016958,0.629463480637498,0.633882690090945,0.631413907303814
"56","3",2802,"11/19/20",17:19:00,2,10,17,9,20,19,15,7,20,20,9,20,3,11,3,4,4,4,4,5,4,3,5,4,0,0,0,0,0,0,1,1,0,0,0,0,0,"1","2",2,2,2,2,2,2,2,2,1,1,2,2,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.5,13.8333333333333,2,NA,NA,NA,NA,3.66666666666667,4.25,4,NA,NA,NA,27,0.133810152072773,0.00473110616817557,0.675924216170678,0.725903615595937,0.744889148996409,0.133115755850288,0.000558252894016958,0.898203694595395,0.925975785927799,0.906725995821359
